uniprot_id,elm,pathway_id,display_name
P25963,DEG_SCF_TRCP1_1,R-HSA-5603027.1,IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR)
P25963,DEG_SCF_TRCP1_1,R-HSA-5603029.1,IkBA variant leads to EDA-ID
P25963,DEG_SCF_TRCP1_1,R-HSA-5607764.1,CLEC7A (Dectin-1) signaling
P25963,DEG_SCF_TRCP1_1,R-HSA-933542.1,TRAF6 mediated NF-kB activation
P26599,MOD_PKA_1,R-HSA-6803529.1,FGFR2 alternative splicing
P26599,MOD_PKA_1,R-HSA-72163.1,mRNA Splicing - Major Pathway
P26599,MOD_PKA_1,R-HSA-72203.1,Processing of Capped Intron-Containing Pre-mRNA
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P27918,MOD_CMANNOS,R-HSA-5083635.1,Defective B3GALTL causes Peters-plus syndrome (PpS)
P27918,MOD_CMANNOS,R-HSA-5173214.1,O-glycosylation of TSR domain-containing proteins
P29460,MOD_CMANNOS,R-HSA-447115.1,Interleukin-12 signaling
P29460,MOD_CMANNOS,R-HSA-449147.4,Signaling by Interleukins
P29966,MOD_NMyristoyl,R-HSA-399997.1,Acetylcholine regulates insulin secretion
P30304,DOC_CYCLIN_1,R-HSA-113507.1,E2F-enabled inhibition of pre-replication complex formation
P30304,DOC_CYCLIN_1,R-HSA-1538133.1,G0 and Early G1
P30304,DOC_CYCLIN_1,R-HSA-156711.1,Polo-like kinase mediated events
P30304,DOC_CYCLIN_1,R-HSA-157881.1,Cyclin B2 mediated events
P30304,DOC_CYCLIN_1,R-HSA-176187.2,Activation of ATR in response to replication stress
P30304,DOC_CYCLIN_1,R-HSA-69202.1,Cyclin E associated events during G1/S transition 
P30304,DOC_CYCLIN_1,R-HSA-69273.1,Cyclin A/B1 associated events during G2/M transition
P30304,DOC_CYCLIN_1,R-HSA-69601.1,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A
P30304,DOC_CYCLIN_1,R-HSA-69610.1,p53-Independent DNA Damage Response
P30304,DOC_CYCLIN_1,R-HSA-69656.1,Cyclin A:Cdk2-associated events at S phase entry
P30304,MOD_CDK_SPxxK_3,R-HSA-113507.1,E2F-enabled inhibition of pre-replication complex formation
P30304,MOD_CDK_SPxxK_3,R-HSA-1538133.1,G0 and Early G1
P30304,MOD_CDK_SPxxK_3,R-HSA-156711.1,Polo-like kinase mediated events
P30304,MOD_CDK_SPxxK_3,R-HSA-157881.1,Cyclin B2 mediated events
P30304,MOD_CDK_SPxxK_3,R-HSA-176187.2,Activation of ATR in response to replication stress
P30304,MOD_CDK_SPxxK_3,R-HSA-69202.1,Cyclin E associated events during G1/S transition 
P30304,MOD_CDK_SPxxK_3,R-HSA-69273.1,Cyclin A/B1 associated events during G2/M transition
P30304,MOD_CDK_SPxxK_3,R-HSA-69601.1,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A
P30304,MOD_CDK_SPxxK_3,R-HSA-69610.1,p53-Independent DNA Damage Response
P30304,MOD_CDK_SPxxK_3,R-HSA-69656.1,Cyclin A:Cdk2-associated events at S phase entry
P30307,DEG_APCC_KENBOX_2,R-HSA-156711.1,Polo-like kinase mediated events
P30307,DEG_APCC_KENBOX_2,R-HSA-157881.1,Cyclin B2 mediated events
P30307,DEG_APCC_KENBOX_2,R-HSA-176187.2,Activation of ATR in response to replication stress
P30307,DEG_APCC_KENBOX_2,R-HSA-5625740.1,RHO GTPases activate PKNs
P30307,DEG_APCC_KENBOX_2,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P30307,DEG_APCC_KENBOX_2,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P30307,DEG_APCC_KENBOX_2,R-HSA-69273.1,Cyclin A/B1 associated events during G2/M transition
P30307,DEG_APCC_KENBOX_2,R-HSA-75035.1,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex
P30307,MOD_Plk_1,R-HSA-156711.1,Polo-like kinase mediated events
P30307,MOD_Plk_1,R-HSA-157881.1,Cyclin B2 mediated events
P30307,MOD_Plk_1,R-HSA-176187.2,Activation of ATR in response to replication stress
P30307,MOD_Plk_1,R-HSA-5625740.1,RHO GTPases activate PKNs
P30307,MOD_Plk_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P30307,MOD_Plk_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P30307,MOD_Plk_1,R-HSA-69273.1,Cyclin A/B1 associated events during G2/M transition
P30307,MOD_Plk_1,R-HSA-75035.1,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex
P30307,MOD_Plk_2-3,R-HSA-156711.1,Polo-like kinase mediated events
P30307,MOD_Plk_2-3,R-HSA-157881.1,Cyclin B2 mediated events
P30307,MOD_Plk_2-3,R-HSA-176187.2,Activation of ATR in response to replication stress
P30307,MOD_Plk_2-3,R-HSA-5625740.1,RHO GTPases activate PKNs
P30307,MOD_Plk_2-3,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P30307,MOD_Plk_2-3,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P30307,MOD_Plk_2-3,R-HSA-69273.1,Cyclin A/B1 associated events during G2/M transition
P30307,MOD_Plk_2-3,R-HSA-75035.1,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex
P30307,TRG_NES_CRM1_1,R-HSA-156711.1,Polo-like kinase mediated events
P30307,TRG_NES_CRM1_1,R-HSA-157881.1,Cyclin B2 mediated events
P30307,TRG_NES_CRM1_1,R-HSA-176187.2,Activation of ATR in response to replication stress
P30307,TRG_NES_CRM1_1,R-HSA-5625740.1,RHO GTPases activate PKNs
P30307,TRG_NES_CRM1_1,R-HSA-6804114.1,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
P30307,TRG_NES_CRM1_1,R-HSA-6804115.1,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
P30307,TRG_NES_CRM1_1,R-HSA-69273.1,Cyclin A/B1 associated events during G2/M transition
P30307,TRG_NES_CRM1_1,R-HSA-75035.1,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex
P30559,MOD_N-GLC_1,R-HSA-388479.1,Vasopressin-like receptors
P30559,MOD_N-GLC_1,R-HSA-416476.2,G alpha (q) signalling events
P30559,MOD_N-GLC_1,R-HSA-388479.1,Vasopressin-like receptors
P30559,MOD_N-GLC_1,R-HSA-416476.2,G alpha (q) signalling events
P30559,MOD_N-GLC_1,R-HSA-388479.1,Vasopressin-like receptors
P30559,MOD_N-GLC_1,R-HSA-416476.2,G alpha (q) signalling events
P31749,DOC_AGCK_PIF_1,R-HSA-111447.1,Activation of BAD and translocation to mitochondria 
P31749,DOC_AGCK_PIF_1,R-HSA-114604.2,GPVI-mediated activation cascade
P31749,DOC_AGCK_PIF_1,R-HSA-1257604.3,PIP3 activates AKT signaling
P31749,DOC_AGCK_PIF_1,R-HSA-1358803.1,Downregulation of ERBB2:ERBB3 signaling
P31749,DOC_AGCK_PIF_1,R-HSA-1445148.1,Translocation of GLUT4 to the plasma membrane
P31749,DOC_AGCK_PIF_1,R-HSA-1474151.1,Tetrahydrobiopterin (BH4) synthesis recycling salvage and regulation
P31749,DOC_AGCK_PIF_1,R-HSA-165159.1,mTOR signalling
P31749,DOC_AGCK_PIF_1,R-HSA-198323.1,AKT phosphorylates targets in the cytosol
P31749,DOC_AGCK_PIF_1,R-HSA-198693.1,AKT phosphorylates targets in the nucleus
P31749,DOC_AGCK_PIF_1,R-HSA-199418.3,Negative regulation of the PI3K/AKT network
P31749,DOC_AGCK_PIF_1,R-HSA-203615.2,eNOS activation
P31749,DOC_AGCK_PIF_1,R-HSA-211163.1,AKT-mediated inactivation of FOXO1A
P31749,DOC_AGCK_PIF_1,R-HSA-354192.1,Integrin alphaIIb beta3 signaling
P31749,DOC_AGCK_PIF_1,R-HSA-3769402.2,Deactivation of the beta-catenin transactivating complex
P31749,DOC_AGCK_PIF_1,R-HSA-389357.1,CD28 dependent PI3K/Akt signaling
P31749,DOC_AGCK_PIF_1,R-HSA-389513.1,CTLA4 inhibitory signaling
P31749,DOC_AGCK_PIF_1,R-HSA-392451.1,G beta:gamma signalling through PI3Kgamma
P31749,DOC_AGCK_PIF_1,R-HSA-450385.2,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA
P31749,DOC_AGCK_PIF_1,R-HSA-450604.2,KSRP (KHSRP) binds and destabilizes mRNA
P31749,DOC_AGCK_PIF_1,R-HSA-5218920.1,VEGFR2 mediated vascular permeability
P31749,DOC_AGCK_PIF_1,R-HSA-5628897.3,TP53 Regulates Metabolic Genes
P31749,DOC_AGCK_PIF_1,R-HSA-5674400.1,Constitutive Signaling by AKT1 E17K in Cancer
P31749,DOC_AGCK_PIF_1,R-HSA-6804757.1,Regulation of TP53 Degradation
P31749,DOC_AGCK_PIF_1,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P31749,DOC_AGCK_PIF_1,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P31749,DOC_AGCK_PIF_1,R-HSA-6811558.1,PI5P PP2A and IER3 Regulate PI3K/AKT Signaling
P31749,DOC_AGCK_PIF_1,R-HSA-8849469.1,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1
P31749,DOC_WW_Pin1_4,R-HSA-111447.1,Activation of BAD and translocation to mitochondria 
P31749,DOC_WW_Pin1_4,R-HSA-114604.2,GPVI-mediated activation cascade
P31749,DOC_WW_Pin1_4,R-HSA-1257604.3,PIP3 activates AKT signaling
P31749,DOC_WW_Pin1_4,R-HSA-1358803.1,Downregulation of ERBB2:ERBB3 signaling
P31749,DOC_WW_Pin1_4,R-HSA-1445148.1,Translocation of GLUT4 to the plasma membrane
P31749,DOC_WW_Pin1_4,R-HSA-1474151.1,Tetrahydrobiopterin (BH4) synthesis recycling salvage and regulation
P31749,DOC_WW_Pin1_4,R-HSA-165159.1,mTOR signalling
P31749,DOC_WW_Pin1_4,R-HSA-198323.1,AKT phosphorylates targets in the cytosol
P31749,DOC_WW_Pin1_4,R-HSA-198693.1,AKT phosphorylates targets in the nucleus
P31749,DOC_WW_Pin1_4,R-HSA-199418.3,Negative regulation of the PI3K/AKT network
P31749,DOC_WW_Pin1_4,R-HSA-203615.2,eNOS activation
P31749,DOC_WW_Pin1_4,R-HSA-211163.1,AKT-mediated inactivation of FOXO1A
P31749,DOC_WW_Pin1_4,R-HSA-354192.1,Integrin alphaIIb beta3 signaling
P31749,DOC_WW_Pin1_4,R-HSA-3769402.2,Deactivation of the beta-catenin transactivating complex
P31749,DOC_WW_Pin1_4,R-HSA-389357.1,CD28 dependent PI3K/Akt signaling
P31749,DOC_WW_Pin1_4,R-HSA-389513.1,CTLA4 inhibitory signaling
P31749,DOC_WW_Pin1_4,R-HSA-392451.1,G beta:gamma signalling through PI3Kgamma
P31749,DOC_WW_Pin1_4,R-HSA-450385.2,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA
P31749,DOC_WW_Pin1_4,R-HSA-450604.2,KSRP (KHSRP) binds and destabilizes mRNA
P31749,DOC_WW_Pin1_4,R-HSA-5218920.1,VEGFR2 mediated vascular permeability
P31749,DOC_WW_Pin1_4,R-HSA-5628897.3,TP53 Regulates Metabolic Genes
P31749,DOC_WW_Pin1_4,R-HSA-5674400.1,Constitutive Signaling by AKT1 E17K in Cancer
P31749,DOC_WW_Pin1_4,R-HSA-6804757.1,Regulation of TP53 Degradation
P31749,DOC_WW_Pin1_4,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P31749,DOC_WW_Pin1_4,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P31749,DOC_WW_Pin1_4,R-HSA-6811558.1,PI5P PP2A and IER3 Regulate PI3K/AKT Signaling
P31749,DOC_WW_Pin1_4,R-HSA-8849469.1,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1
P31749,DOC_WW_Pin1_4,R-HSA-111447.1,Activation of BAD and translocation to mitochondria 
P31749,DOC_WW_Pin1_4,R-HSA-114604.2,GPVI-mediated activation cascade
P31749,DOC_WW_Pin1_4,R-HSA-1257604.3,PIP3 activates AKT signaling
P31749,DOC_WW_Pin1_4,R-HSA-1358803.1,Downregulation of ERBB2:ERBB3 signaling
P31749,DOC_WW_Pin1_4,R-HSA-1445148.1,Translocation of GLUT4 to the plasma membrane
P31749,DOC_WW_Pin1_4,R-HSA-1474151.1,Tetrahydrobiopterin (BH4) synthesis recycling salvage and regulation
P31749,DOC_WW_Pin1_4,R-HSA-165159.1,mTOR signalling
P31749,DOC_WW_Pin1_4,R-HSA-198323.1,AKT phosphorylates targets in the cytosol
P31749,DOC_WW_Pin1_4,R-HSA-198693.1,AKT phosphorylates targets in the nucleus
P31749,DOC_WW_Pin1_4,R-HSA-199418.3,Negative regulation of the PI3K/AKT network
P31749,DOC_WW_Pin1_4,R-HSA-203615.2,eNOS activation
P31749,DOC_WW_Pin1_4,R-HSA-211163.1,AKT-mediated inactivation of FOXO1A
P31749,DOC_WW_Pin1_4,R-HSA-354192.1,Integrin alphaIIb beta3 signaling
P31749,DOC_WW_Pin1_4,R-HSA-3769402.2,Deactivation of the beta-catenin transactivating complex
P31749,DOC_WW_Pin1_4,R-HSA-389357.1,CD28 dependent PI3K/Akt signaling
P31749,DOC_WW_Pin1_4,R-HSA-389513.1,CTLA4 inhibitory signaling
P31749,DOC_WW_Pin1_4,R-HSA-392451.1,G beta:gamma signalling through PI3Kgamma
P31749,DOC_WW_Pin1_4,R-HSA-450385.2,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA
P31749,DOC_WW_Pin1_4,R-HSA-450604.2,KSRP (KHSRP) binds and destabilizes mRNA
P31749,DOC_WW_Pin1_4,R-HSA-5218920.1,VEGFR2 mediated vascular permeability
P31749,DOC_WW_Pin1_4,R-HSA-5628897.3,TP53 Regulates Metabolic Genes
P31749,DOC_WW_Pin1_4,R-HSA-5674400.1,Constitutive Signaling by AKT1 E17K in Cancer
P31749,DOC_WW_Pin1_4,R-HSA-6804757.1,Regulation of TP53 Degradation
P31749,DOC_WW_Pin1_4,R-HSA-6804758.1,Regulation of TP53 Activity through Acetylation
P31749,DOC_WW_Pin1_4,R-HSA-6804759.1,Regulation of TP53 Activity through Association with Co-factors
P31749,DOC_WW_Pin1_4,R-HSA-6811558.1,PI5P PP2A and IER3 Regulate PI3K/AKT Signaling
P31749,DOC_WW_Pin1_4,R-HSA-8849469.1,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1
P31751,DOC_AGCK_PIF_1,R-HSA-1445148.1,Translocation of GLUT4 to the plasma membrane
P31751,DOC_AGCK_PIF_1,R-HSA-164928.1,Inhibition of HSL
P31751,DOC_AGCK_PIF_1,R-HSA-165158.1,Activation of AKT2
P31751,DOC_AGCK_PIF_1,R-HSA-165160.1,PDE3B signalling
P31751,DOC_AGCK_PIF_1,R-HSA-165181.1,Inhibition of TSC complex formation by PKB
P31751,DOC_AGCK_PIF_1,R-HSA-3769402.2,Deactivation of the beta-catenin transactivating complex
P32926,CLV_C14_Caspase3-7,R-HSA-351906.1,Apoptotic cleavage of cell adhesion proteins
P32927,LIG_SH2_STAT5,R-HSA-512988.1,Interleukin-3 5 and GM-CSF signaling
P32927,LIG_SH2_STAT5,R-HSA-5673001.1,RAF/MAP kinase cascade
P32927,LIG_SH2_STAT5,R-HSA-5683826.1,Surfactant metabolism
P32927,LIG_SH2_STAT5,R-HSA-5688849.1,Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5)
P32927,LIG_SH2_STAT5,R-HSA-5688890.1,Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4)
P32927,LIG_SH2_STAT5,R-HSA-912526.2,Interleukin receptor SHC signaling
P32927,LIG_SH2_STAT5,R-HSA-512988.1,Interleukin-3 5 and GM-CSF signaling
P32927,LIG_SH2_STAT5,R-HSA-5673001.1,RAF/MAP kinase cascade
P32927,LIG_SH2_STAT5,R-HSA-5683826.1,Surfactant metabolism
P32927,LIG_SH2_STAT5,R-HSA-5688849.1,Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5)
P32927,LIG_SH2_STAT5,R-HSA-5688890.1,Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4)
P32927,LIG_SH2_STAT5,R-HSA-912526.2,Interleukin receptor SHC signaling
P32927,MOD_N-GLC_1,R-HSA-512988.1,Interleukin-3 5 and GM-CSF signaling
P32927,MOD_N-GLC_1,R-HSA-5673001.1,RAF/MAP kinase cascade
P32927,MOD_N-GLC_1,R-HSA-5683826.1,Surfactant metabolism
P32927,MOD_N-GLC_1,R-HSA-5688849.1,Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5)
P32927,MOD_N-GLC_1,R-HSA-5688890.1,Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4)
P32927,MOD_N-GLC_1,R-HSA-912526.2,Interleukin receptor SHC signaling
P32927,MOD_N-GLC_1,R-HSA-512988.1,Interleukin-3 5 and GM-CSF signaling
P32927,MOD_N-GLC_1,R-HSA-5673001.1,RAF/MAP kinase cascade
P32927,MOD_N-GLC_1,R-HSA-5683826.1,Surfactant metabolism
P32927,MOD_N-GLC_1,R-HSA-5688849.1,Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5)
P32927,MOD_N-GLC_1,R-HSA-5688890.1,Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4)
P32927,MOD_N-GLC_1,R-HSA-912526.2,Interleukin receptor SHC signaling
P32927,MOD_N-GLC_1,R-HSA-512988.1,Interleukin-3 5 and GM-CSF signaling
P32927,MOD_N-GLC_1,R-HSA-5673001.1,RAF/MAP kinase cascade
P32927,MOD_N-GLC_1,R-HSA-5683826.1,Surfactant metabolism
P32927,MOD_N-GLC_1,R-HSA-5688849.1,Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5)
P32927,MOD_N-GLC_1,R-HSA-5688890.1,Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4)
P32927,MOD_N-GLC_1,R-HSA-912526.2,Interleukin receptor SHC signaling
P35222,DEG_SCF_TRCP1_1,R-HSA-195253.1,Degradation of beta-catenin by the destruction complex
P35222,DEG_SCF_TRCP1_1,R-HSA-195253.1,Degradation of beta-catenin by the destruction complex
P35222,DEG_SCF_TRCP1_1,R-HSA-195253.1,Degradation of beta-catenin by the destruction complex
P35222,DEG_SCF_TRCP1_1,R-HSA-196299.1,Beta-catenin phosphorylation cascade
P35222,DEG_SCF_TRCP1_1,R-HSA-196299.1,Beta-catenin phosphorylation cascade
P35222,DEG_SCF_TRCP1_1,R-HSA-196299.1,Beta-catenin phosphorylation cascade
P35222,DEG_SCF_TRCP1_1,R-HSA-201681.1,TCF dependent signaling in response to WNT
P35222,DEG_SCF_TRCP1_1,R-HSA-201681.1,TCF dependent signaling in response to WNT
P35222,DEG_SCF_TRCP1_1,R-HSA-201681.1,TCF dependent signaling in response to WNT
P35222,DEG_SCF_TRCP1_1,R-HSA-201722.3,Formation of the beta-catenin:TCF transactivating complex
P35222,DEG_SCF_TRCP1_1,R-HSA-201722.3,Formation of the beta-catenin:TCF transactivating complex
P35222,DEG_SCF_TRCP1_1,R-HSA-201722.3,Formation of the beta-catenin:TCF transactivating complex
P35222,DEG_SCF_TRCP1_1,R-HSA-3134973.1,LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production
P35222,DEG_SCF_TRCP1_1,R-HSA-3134973.1,LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production
P35222,DEG_SCF_TRCP1_1,R-HSA-3134973.1,LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production
P35222,DEG_SCF_TRCP1_1,R-HSA-351906.1,Apoptotic cleavage of cell adhesion proteins
P35222,DEG_SCF_TRCP1_1,R-HSA-351906.1,Apoptotic cleavage of cell adhesion proteins
P35222,DEG_SCF_TRCP1_1,R-HSA-351906.1,Apoptotic cleavage of cell adhesion proteins
P35222,DEG_SCF_TRCP1_1,R-HSA-375170.1,CDO in myogenesis
P35222,DEG_SCF_TRCP1_1,R-HSA-375170.1,CDO in myogenesis
P35222,DEG_SCF_TRCP1_1,R-HSA-375170.1,CDO in myogenesis
P35222,DEG_SCF_TRCP1_1,R-HSA-3769402.2,Deactivation of the beta-catenin transactivating complex
P35222,DEG_SCF_TRCP1_1,R-HSA-3769402.2,Deactivation of the beta-catenin transactivating complex
P35222,DEG_SCF_TRCP1_1,R-HSA-3769402.2,Deactivation of the beta-catenin transactivating complex
P35222,DEG_SCF_TRCP1_1,R-HSA-4086398.2,Ca2+ pathway
P35222,DEG_SCF_TRCP1_1,R-HSA-4086398.2,Ca2+ pathway
P35222,DEG_SCF_TRCP1_1,R-HSA-4086398.2,Ca2+ pathway
P35222,DEG_SCF_TRCP1_1,R-HSA-4411364.2,Binding of TCF/LEF:CTNNB1 to target gene promoters
P35222,DEG_SCF_TRCP1_1,R-HSA-4411364.2,Binding of TCF/LEF:CTNNB1 to target gene promoters
P35222,DEG_SCF_TRCP1_1,R-HSA-4411364.2,Binding of TCF/LEF:CTNNB1 to target gene promoters
P35222,DEG_SCF_TRCP1_1,R-HSA-4641262.3,Disassembly of the destruction complex and recruitment of AXIN to the membrane
P35222,DEG_SCF_TRCP1_1,R-HSA-4641262.3,Disassembly of the destruction complex and recruitment of AXIN to the membrane
P35222,DEG_SCF_TRCP1_1,R-HSA-4641262.3,Disassembly of the destruction complex and recruitment of AXIN to the membrane
P35222,DEG_SCF_TRCP1_1,R-HSA-5339716.2,Misspliced GSK3beta mutants stabilize beta-catenin
P35222,DEG_SCF_TRCP1_1,R-HSA-5339716.2,Misspliced GSK3beta mutants stabilize beta-catenin
P35222,DEG_SCF_TRCP1_1,R-HSA-5339716.2,Misspliced GSK3beta mutants stabilize beta-catenin
P35222,DEG_SCF_TRCP1_1,R-HSA-5626467.1,RHO GTPases activate IQGAPs
P35222,DEG_SCF_TRCP1_1,R-HSA-5626467.1,RHO GTPases activate IQGAPs
P35222,DEG_SCF_TRCP1_1,R-HSA-5626467.1,RHO GTPases activate IQGAPs
P35222,DOC_WW_Pin1_4,R-HSA-195253.1,Degradation of beta-catenin by the destruction complex
P35222,DOC_WW_Pin1_4,R-HSA-195253.1,Degradation of beta-catenin by the destruction complex
P35222,DOC_WW_Pin1_4,R-HSA-195253.1,Degradation of beta-catenin by the destruction complex
P35222,DOC_WW_Pin1_4,R-HSA-196299.1,Beta-catenin phosphorylation cascade
P35222,DOC_WW_Pin1_4,R-HSA-196299.1,Beta-catenin phosphorylation cascade
P35222,DOC_WW_Pin1_4,R-HSA-196299.1,Beta-catenin phosphorylation cascade
P35222,DOC_WW_Pin1_4,R-HSA-201681.1,TCF dependent signaling in response to WNT
P35222,DOC_WW_Pin1_4,R-HSA-201681.1,TCF dependent signaling in response to WNT
P35222,DOC_WW_Pin1_4,R-HSA-201681.1,TCF dependent signaling in response to WNT
P35222,DOC_WW_Pin1_4,R-HSA-201722.3,Formation of the beta-catenin:TCF transactivating complex
P35222,DOC_WW_Pin1_4,R-HSA-201722.3,Formation of the beta-catenin:TCF transactivating complex
P35222,DOC_WW_Pin1_4,R-HSA-201722.3,Formation of the beta-catenin:TCF transactivating complex
P35222,DOC_WW_Pin1_4,R-HSA-3134973.1,LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production
P35222,DOC_WW_Pin1_4,R-HSA-3134973.1,LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production
P35222,DOC_WW_Pin1_4,R-HSA-3134973.1,LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production
P35222,DOC_WW_Pin1_4,R-HSA-351906.1,Apoptotic cleavage of cell adhesion proteins
P35222,DOC_WW_Pin1_4,R-HSA-351906.1,Apoptotic cleavage of cell adhesion proteins
P35222,DOC_WW_Pin1_4,R-HSA-351906.1,Apoptotic cleavage of cell adhesion proteins
P35222,DOC_WW_Pin1_4,R-HSA-375170.1,CDO in myogenesis
P35222,DOC_WW_Pin1_4,R-HSA-375170.1,CDO in myogenesis
P35222,DOC_WW_Pin1_4,R-HSA-375170.1,CDO in myogenesis
P35222,DOC_WW_Pin1_4,R-HSA-3769402.2,Deactivation of the beta-catenin transactivating complex
P35222,DOC_WW_Pin1_4,R-HSA-3769402.2,Deactivation of the beta-catenin transactivating complex
